Asset_ID,Hostname,IP_Address,Operating_System,Business_Owner,Environment,Severity,QID,CVE,Vulnerability_Title,CVSS_v3_Score,First_Detected,Last_Detected,Days_Open,Patch_Available,Exploit_Available,Threat_Intel_Flag,Risk_Score,Status,Remediation_Action,Due_Date,Scanner_Source
SRV-1626,FILE-PRODUCTION-0626,10.245.24.90,Ubuntu 22.04,Sean Kelly,Dev,Medium,344865,CVE-2021-44228,Log4Shell,10.0,2026-07-13,2026-08-07,33,No,No,Low,985,In Progress,Deploy KB update,2026-09-01,Qualys
SRV-1627,WEB-UAT-0627,10.43.204.53,Ubuntu 22.04,Niamh Murphy,Test,Critical,333915,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-06-04,2026-07-16,72,No,No,Medium,910,Mitigated,Apply vendor patch,2026-09-23,Qualys
SRV-1628,WEB-UAT-0628,10.43.228.9,RHEL 9,Michael Byrne,Test,High,253864,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-03-22,2026-08-04,146,Yes,No,High,877,Open,Deploy KB update,2026-10-06,Qualys
SRV-1629,WEB-PRODUCTION-0629,10.169.96.96,Windows Server 2019,Aoife Ryan,Production,High,105050,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-06-28,2026-08-04,48,Yes,Yes,Low,961,In Progress,Deploy KB update,2026-09-14,Qualys
SRV-1630,FILE-UAT-0630,10.155.55.135,Windows Server 2019,Sarah OBrien,Dev,Medium,139229,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-06-16,2026-07-29,60,No,No,Medium,708,In Progress,Deploy KB update,2026-08-28,Qualys
SRV-1631,FILE-PRODUCTION-0631,10.32.116.44,RHEL 9,Aoife Ryan,Test,Medium,223953,CVE-2020-1472,Zerologon,10.0,2026-04-09,2026-08-14,128,Yes,No,High,985,Mitigated,Apply vendor patch,2026-10-13,Qualys
SRV-1632,API-PRODUCTION-0632,10.87.166.5,Windows Server 2016,Niamh Murphy,Production,High,317620,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-05-03,2026-08-14,104,Yes,No,Medium,898,In Progress,Configuration fix,2026-08-21,Qualys
SRV-1633,FILE-UAT-0633,10.179.117.127,Ubuntu 22.04,Sarah OBrien,Dev,Medium,153867,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-04-10,2026-07-27,127,Yes,Yes,High,706,Open,Deploy KB update,2026-08-22,Qualys
SRV-1634,WEB-PRODUCTION-0634,10.186.231.208,Windows Server 2022,Sean Kelly,Production,Medium,127520,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-04-25,2026-08-08,112,Yes,Yes,High,951,Open,Upgrade package,2026-08-20,Qualys
SRV-1635,DB-PRODUCTION-0635,10.237.36.150,RHEL 8,Sarah OBrien,UAT,High,267422,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-03-11,2026-07-21,157,Yes,No,Low,978,In Progress,Apply vendor patch,2026-09-18,Qualys
SRV-1636,DB-UAT-0636,10.198.188.124,Windows Server 2019,Sarah OBrien,Dev,High,255312,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-04-14,2026-07-25,123,Yes,No,Low,762,Open,Deploy KB update,2026-09-29,Qualys
SRV-1637,WEB-PRODUCTION-0637,10.120.210.99,Windows Server 2019,Niamh Murphy,Production,Critical,278493,CVE-2020-1472,Zerologon,10.0,2026-04-10,2026-08-14,127,Yes,No,Medium,977,Mitigated,Configuration fix,2026-09-26,Qualys
SRV-1638,DB-UAT-0638,10.250.116.223,RHEL 9,Sean Kelly,UAT,Medium,309822,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-07-18,2026-08-11,28,Yes,Yes,Medium,888,In Progress,Deploy KB update,2026-09-28,Qualys
SRV-1639,APP-UAT-0639,10.225.28.191,Windows Server 2016,Emma Kelly,Production,Medium,341616,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-03-20,2026-07-26,148,Yes,No,High,943,In Progress,Configuration fix,2026-09-07,Qualys
SRV-1640,FILE-PRODUCTION-0640,10.39.102.129,RHEL 8,Sean Kelly,Dev,Critical,127869,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-03-27,2026-08-13,141,No,No,Medium,975,Open,Apply vendor patch,2026-09-26,Qualys
SRV-1641,APP-UAT-0641,10.46.153.71,RHEL 9,Laura Smith,Test,Medium,371905,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-04-28,2026-08-09,109,No,Yes,Low,867,Open,Deploy KB update,2026-08-23,Qualys
SRV-1642,APP-PRODUCTION-0642,10.137.26.71,Windows Server 2019,Laura Smith,Test,Critical,305472,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-08-05,2026-08-06,10,No,Yes,High,894,Mitigated,Upgrade package,2026-09-16,Qualys
SRV-1643,DB-UAT-0643,10.188.1.25,Windows Server 2019,Sean Kelly,Test,Critical,260077,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-06-23,2026-08-04,53,Yes,Yes,Medium,941,Mitigated,Apply vendor patch,2026-08-26,Qualys
SRV-1644,FILE-UAT-0644,10.86.6.46,Windows Server 2022,Sarah OBrien,UAT,High,105103,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-04-20,2026-08-11,117,Yes,No,Low,861,Open,Configuration fix,2026-10-10,Qualys
SRV-1645,DB-PRODUCTION-0645,10.135.129.43,Windows Server 2019,Sarah OBrien,Production,High,259699,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-08-03,2026-08-15,12,Yes,No,Medium,932,Mitigated,Upgrade package,2026-09-19,Qualys
SRV-1646,WEB-UAT-0646,10.78.182.86,RHEL 9,Laura Smith,Test,Medium,159119,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-06-11,2026-08-04,65,Yes,Yes,High,988,In Progress,Deploy KB update,2026-09-27,Qualys
SRV-1647,FILE-UAT-0647,10.53.191.23,Windows Server 2019,Patrick Doyle,Production,High,243615,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-08-07,2026-08-12,8,No,Yes,Medium,933,Mitigated,Upgrade package,2026-10-11,Qualys
SRV-1648,DB-PRODUCTION-0648,10.11.149.134,Ubuntu 22.04,Aoife Ryan,Production,High,327257,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-04-30,2026-07-16,107,No,No,Medium,965,Open,Apply vendor patch,2026-09-16,Qualys
SRV-1649,DB-PRODUCTION-0649,10.78.125.74,Windows Server 2016,Michael Byrne,Production,Critical,337952,CVE-2021-44228,Log4Shell,10.0,2026-02-21,2026-08-11,175,Yes,Yes,Medium,1000,Mitigated,Apply vendor patch,2026-08-19,Qualys
SRV-1650,WEB-PRODUCTION-0650,10.65.36.90,Windows Server 2022,Sean Kelly,UAT,High,145090,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-04-26,2026-08-04,111,Yes,Yes,Low,914,Open,Configuration fix,2026-09-22,Qualys
SRV-1651,APP-UAT-0651,10.109.103.248,Windows Server 2016,Michael Byrne,Dev,High,262915,CVE-2020-1472,Zerologon,10.0,2026-08-06,2026-08-08,9,Yes,No,Low,995,In Progress,Deploy KB update,2026-09-28,Qualys
SRV-1652,APP-UAT-0652,10.79.22.77,RHEL 9,Niamh Murphy,UAT,Critical,297114,CVE-2023-3519,Citrix ADC RCE,9.8,2026-07-11,2026-08-02,35,No,Yes,High,1000,Mitigated,Configuration fix,2026-09-29,Qualys
SRV-1653,FILE-UAT-0653,10.110.120.108,RHEL 8,Niamh Murphy,Production,High,393029,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-02-20,2026-07-24,176,Yes,No,High,975,Open,Upgrade package,2026-10-05,Qualys
SRV-1654,API-UAT-0654,10.14.194.217,RHEL 8,David Walsh,Test,High,103121,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-05-11,2026-08-11,96,No,No,High,939,Open,Apply vendor patch,2026-09-02,Qualys
SRV-1655,WEB-UAT-0655,10.145.124.177,Windows Server 2022,John Murphy,Production,Medium,367817,CVE-2023-3519,Citrix ADC RCE,9.8,2026-07-18,2026-08-05,28,Yes,Yes,Low,1000,Open,Configuration fix,2026-08-24,Qualys
SRV-1656,DB-UAT-0656,10.185.240.2,RHEL 8,Laura Smith,UAT,Medium,160140,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-03-04,2026-07-19,164,Yes,Yes,High,879,Mitigated,Apply vendor patch,2026-09-18,Qualys
SRV-1657,API-UAT-0657,10.101.15.238,Windows Server 2016,Michael Byrne,Test,High,353608,CVE-2020-1472,Zerologon,10.0,2026-07-19,2026-07-31,27,Yes,Yes,Low,953,In Progress,Configuration fix,2026-10-09,Qualys
SRV-1658,WEB-PRODUCTION-0658,10.37.210.191,Ubuntu 22.04,Emma Kelly,UAT,High,368181,CVE-2021-44228,Log4Shell,10.0,2026-04-26,2026-08-11,111,Yes,No,Medium,1000,In Progress,Upgrade package,2026-09-27,Qualys
SRV-1659,DB-UAT-0659,10.99.179.205,Windows Server 2016,Niamh Murphy,Test,Medium,322734,CVE-2020-1472,Zerologon,10.0,2026-04-10,2026-08-04,127,Yes,Yes,Medium,1000,In Progress,Apply vendor patch,2026-09-21,Qualys
SRV-1660,API-UAT-0660,10.11.233.233,Windows Server 2022,David Walsh,Test,Critical,340307,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-05-29,2026-08-14,78,Yes,Yes,High,912,In Progress,Deploy KB update,2026-09-07,Qualys
SRV-1661,APP-UAT-0661,10.168.185.145,Windows Server 2022,Niamh Murphy,UAT,High,245930,CVE-2021-44228,Log4Shell,10.0,2026-04-05,2026-08-13,132,Yes,No,High,972,Mitigated,Configuration fix,2026-09-09,Qualys
SRV-1662,API-UAT-0662,10.34.179.83,RHEL 9,Laura Smith,Dev,High,311693,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-06-29,2026-07-28,47,Yes,Yes,High,920,Mitigated,Deploy KB update,2026-08-30,Qualys
SRV-1663,FILE-UAT-0663,10.195.60.252,Ubuntu 22.04,Emma Kelly,Production,Medium,191225,CVE-2020-1472,Zerologon,10.0,2026-04-09,2026-07-17,128,No,No,High,1000,Open,Upgrade package,2026-08-23,Qualys
SRV-1664,DB-PRODUCTION-0664,10.237.45.83,Windows Server 2016,Niamh Murphy,Test,Medium,169843,CVE-2020-1472,Zerologon,10.0,2026-07-27,2026-08-01,19,Yes,Yes,Medium,1000,In Progress,Configuration fix,2026-09-28,Qualys
SRV-1665,APP-PRODUCTION-0665,10.150.7.162,Ubuntu 22.04,Sarah OBrien,UAT,High,117426,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-07-04,2026-08-02,42,Yes,Yes,Medium,997,In Progress,Apply vendor patch,2026-09-06,Qualys
SRV-1666,APP-PRODUCTION-0666,10.147.212.122,RHEL 9,Aoife Ryan,Dev,Medium,392918,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-03-03,2026-07-30,165,Yes,Yes,Medium,923,In Progress,Configuration fix,2026-10-10,Qualys
SRV-1667,DB-PRODUCTION-0667,10.31.128.60,Windows Server 2016,Laura Smith,Dev,High,111818,CVE-2020-1472,Zerologon,10.0,2026-07-13,2026-07-21,33,Yes,No,Medium,1000,In Progress,Upgrade package,2026-08-20,Qualys
SRV-1668,API-PRODUCTION-0668,10.219.133.239,RHEL 9,Sean Kelly,Dev,Medium,309306,CVE-2023-3519,Citrix ADC RCE,9.8,2026-06-02,2026-08-13,74,Yes,Yes,Low,998,In Progress,Upgrade package,2026-09-26,Qualys
SRV-1669,DB-PRODUCTION-0669,10.36.53.141,Ubuntu 22.04,Aoife Ryan,Production,Critical,223531,CVE-2020-1472,Zerologon,10.0,2026-04-29,2026-08-07,108,No,Yes,Low,975,Mitigated,Apply vendor patch,2026-09-07,Qualys
SRV-1670,WEB-UAT-0670,10.243.34.70,Ubuntu 22.04,John Murphy,Production,Medium,118664,CVE-2020-1472,Zerologon,10.0,2026-03-14,2026-07-23,154,No,Yes,Low,1000,In Progress,Configuration fix,2026-09-15,Qualys
SRV-1671,WEB-PRODUCTION-0671,10.137.156.221,RHEL 8,John Murphy,Test,Medium,127336,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-06-17,2026-08-15,59,No,No,Low,937,Open,Configuration fix,2026-09-29,Qualys
SRV-1672,API-UAT-0672,10.91.50.88,RHEL 8,John Murphy,UAT,High,221652,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-07-16,2026-08-01,30,Yes,Yes,High,845,In Progress,Apply vendor patch,2026-10-06,Qualys
SRV-1673,WEB-PRODUCTION-0673,10.33.113.47,Windows Server 2022,John Murphy,Dev,Medium,283326,CVE-2020-1472,Zerologon,10.0,2026-06-12,2026-07-20,64,Yes,No,High,957,Mitigated,Configuration fix,2026-09-15,Qualys
SRV-1674,API-PRODUCTION-0674,10.127.181.189,Windows Server 2022,Emma Kelly,Test,Critical,258711,CVE-2021-44228,Log4Shell,10.0,2026-07-26,2026-08-13,20,Yes,No,Low,982,Open,Upgrade package,2026-09-05,Qualys
SRV-1675,FILE-UAT-0675,10.72.21.53,Windows Server 2019,Sean Kelly,UAT,High,259875,CVE-2021-44228,Log4Shell,10.0,2026-07-19,2026-08-14,27,Yes,Yes,Medium,994,Mitigated,Deploy KB update,2026-08-18,Qualys
SRV-1676,WEB-PRODUCTION-0676,10.128.215.9,Windows Server 2022,Michael Byrne,Test,Medium,257502,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-03-01,2026-07-22,167,Yes,Yes,Medium,918,Mitigated,Configuration fix,2026-09-16,Qualys
SRV-1677,APP-PRODUCTION-0677,10.98.48.169,RHEL 8,Sean Kelly,Production,Medium,259985,CVE-2020-1472,Zerologon,10.0,2026-05-08,2026-08-01,99,Yes,No,High,955,Mitigated,Upgrade package,2026-10-14,Qualys
SRV-1678,WEB-UAT-0678,10.186.213.160,RHEL 8,Patrick Doyle,Production,Medium,157257,CVE-2023-3519,Citrix ADC RCE,9.8,2026-03-16,2026-08-09,152,No,No,Low,1000,In Progress,Configuration fix,2026-09-21,Qualys
SRV-1679,FILE-UAT-0679,10.191.237.61,Windows Server 2019,John Murphy,Dev,High,243860,CVE-2021-44228,Log4Shell,10.0,2026-04-04,2026-08-07,133,Yes,Yes,Low,970,In Progress,Upgrade package,2026-09-21,Qualys
SRV-1680,DB-PRODUCTION-0680,10.32.79.146,Ubuntu 22.04,Aoife Ryan,Dev,Critical,193734,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-06-05,2026-08-04,71,No,No,High,864,In Progress,Apply vendor patch,2026-09-14,Qualys
SRV-1681,APP-UAT-0681,10.15.149.241,Windows Server 2016,Michael Byrne,Dev,Medium,133577,CVE-2020-1472,Zerologon,10.0,2026-04-14,2026-07-26,123,No,Yes,Medium,1000,In Progress,Upgrade package,2026-10-10,Qualys
SRV-1682,API-PRODUCTION-0682,10.60.30.168,Windows Server 2016,David Walsh,Test,Critical,266374,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-03-06,2026-08-10,162,Yes,Yes,High,848,Mitigated,Upgrade package,2026-09-01,Qualys
SRV-1683,WEB-PRODUCTION-0683,10.90.28.20,RHEL 9,Niamh Murphy,Production,Medium,367929,CVE-2020-1472,Zerologon,10.0,2026-05-16,2026-07-29,91,Yes,Yes,High,1000,In Progress,Upgrade package,2026-10-08,Qualys
SRV-1684,APP-PRODUCTION-0684,10.84.156.202,Windows Server 2022,Aoife Ryan,Test,Medium,296458,CVE-2023-3519,Citrix ADC RCE,9.8,2026-07-27,2026-08-02,19,No,No,Low,966,Open,Deploy KB update,2026-09-08,Qualys
SRV-1685,WEB-PRODUCTION-0685,10.156.55.207,Windows Server 2022,Sean Kelly,Dev,High,212653,CVE-2020-1472,Zerologon,10.0,2026-07-07,2026-07-17,39,No,Yes,Low,1000,Mitigated,Deploy KB update,2026-09-09,Qualys
SRV-1686,API-UAT-0686,10.138.188.32,RHEL 9,John Murphy,Test,Medium,374961,CVE-2023-3519,Citrix ADC RCE,9.8,2026-07-25,2026-08-13,21,No,No,Medium,958,Open,Upgrade package,2026-10-13,Qualys
SRV-1687,DB-PRODUCTION-0687,10.178.62.114,Ubuntu 22.04,Patrick Doyle,Dev,High,141780,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-05-14,2026-08-08,93,Yes,Yes,Medium,918,Mitigated,Configuration fix,2026-09-23,Qualys
SRV-1688,APP-PRODUCTION-0688,10.199.233.105,Ubuntu 22.04,Laura Smith,UAT,High,236461,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-04-29,2026-08-08,108,Yes,No,Medium,932,Open,Apply vendor patch,2026-09-11,Qualys
SRV-1689,APP-PRODUCTION-0689,10.225.117.4,Windows Server 2019,Sarah OBrien,Test,High,238084,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-07-08,2026-07-28,38,No,Yes,High,893,Open,Configuration fix,2026-08-17,Qualys
SRV-1690,API-UAT-0690,10.232.109.91,Windows Server 2019,Patrick Doyle,UAT,Critical,253821,CVE-2021-44228,Log4Shell,10.0,2026-07-27,2026-08-11,19,Yes,No,Medium,1000,Mitigated,Apply vendor patch,2026-10-01,Qualys
SRV-1691,FILE-UAT-0691,10.190.214.112,Windows Server 2022,Niamh Murphy,UAT,Critical,196181,CVE-2020-1472,Zerologon,10.0,2026-05-16,2026-07-16,91,Yes,Yes,High,1000,Mitigated,Upgrade package,2026-09-28,Qualys
SRV-1692,API-UAT-0692,10.242.198.25,Windows Server 2019,Michael Byrne,Test,High,278843,CVE-2021-44228,Log4Shell,10.0,2026-05-24,2026-08-01,83,Yes,No,Medium,972,In Progress,Configuration fix,2026-09-05,Qualys
SRV-1693,APP-UAT-0693,10.133.72.148,RHEL 9,Aoife Ryan,Production,Critical,282109,CVE-2023-3519,Citrix ADC RCE,9.8,2026-07-09,2026-08-14,37,Yes,Yes,High,1000,In Progress,Upgrade package,2026-09-16,Qualys
SRV-1694,API-PRODUCTION-0694,10.237.60.171,Windows Server 2022,David Walsh,Production,High,208445,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-07-02,2026-08-06,44,Yes,Yes,Low,863,Open,Deploy KB update,2026-08-16,Qualys
SRV-1695,DB-UAT-0695,10.188.114.134,Windows Server 2019,Niamh Murphy,Dev,Medium,157469,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-08-08,2026-08-10,7,Yes,No,Medium,856,In Progress,Upgrade package,2026-08-21,Qualys
SRV-1696,WEB-UAT-0696,10.206.21.191,Windows Server 2019,Sarah OBrien,Dev,Critical,182170,CVE-2023-3519,Citrix ADC RCE,9.8,2026-06-04,2026-07-23,72,Yes,No,Medium,1000,Mitigated,Apply vendor patch,2026-09-30,Qualys
SRV-1697,API-UAT-0697,10.49.216.143,Ubuntu 22.04,John Murphy,Production,High,228929,CVE-2021-44228,Log4Shell,10.0,2026-08-05,2026-08-09,10,Yes,No,High,962,Mitigated,Deploy KB update,2026-09-01,Qualys
SRV-1698,DB-PRODUCTION-0698,10.51.163.225,Windows Server 2016,Sean Kelly,UAT,Critical,101676,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-06-28,2026-07-23,48,No,Yes,Medium,893,Mitigated,Deploy KB update,2026-09-30,Qualys
SRV-1699,FILE-PRODUCTION-0699,10.164.90.124,RHEL 9,David Walsh,Dev,Critical,221578,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-02-19,2026-08-07,177,Yes,No,Medium,938,Mitigated,Configuration fix,2026-09-23,Qualys
SRV-1700,WEB-UAT-0700,10.108.249.115,Windows Server 2022,Emma Kelly,Test,High,160722,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-05-31,2026-08-12,76,Yes,No,Medium,958,Mitigated,Apply vendor patch,2026-09-07,Qualys
SRV-1701,FILE-UAT-0701,10.176.61.8,Windows Server 2022,Michael Byrne,UAT,High,314436,CVE-2021-44228,Log4Shell,10.0,2026-07-13,2026-07-22,33,Yes,No,Medium,1000,Mitigated,Upgrade package,2026-09-11,Qualys
SRV-1702,WEB-UAT-0702,10.125.187.57,Windows Server 2022,John Murphy,Dev,Medium,334690,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-04-28,2026-08-03,109,No,Yes,Low,863,Open,Deploy KB update,2026-10-04,Qualys
SRV-1703,APP-PRODUCTION-0703,10.244.185.6,RHEL 8,Sarah OBrien,Dev,Critical,284916,CVE-2021-44228,Log4Shell,10.0,2026-03-10,2026-07-27,158,Yes,Yes,Low,992,Open,Upgrade package,2026-09-19,Qualys
SRV-1704,APP-UAT-0704,10.206.42.234,Windows Server 2022,Aoife Ryan,Test,Medium,213044,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-03-30,2026-08-03,138,Yes,Yes,High,951,Open,Apply vendor patch,2026-09-17,Qualys
SRV-1705,DB-PRODUCTION-0705,10.59.162.198,Ubuntu 22.04,Emma Kelly,Production,Medium,242846,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-08-04,2026-08-13,11,Yes,No,Low,866,In Progress,Deploy KB update,2026-10-07,Qualys
SRV-1706,API-UAT-0706,10.6.4.191,RHEL 9,Laura Smith,UAT,Medium,150099,CVE-2021-44228,Log4Shell,10.0,2026-07-24,2026-08-13,22,No,Yes,Low,959,In Progress,Upgrade package,2026-09-12,Qualys
SRV-1707,APP-PRODUCTION-0707,10.68.249.168,RHEL 9,Niamh Murphy,Test,Medium,252692,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-05-29,2026-08-07,78,No,Yes,High,758,In Progress,Upgrade package,2026-09-15,Qualys
SRV-1708,FILE-PRODUCTION-0708,10.128.187.101,Windows Server 2022,Sean Kelly,Production,Medium,337119,CVE-2024-4577,PHP CGI Argument Injection RCE,9.8,2026-03-31,2026-07-30,137,Yes,Yes,Medium,961,Open,Configuration fix,2026-09-08,Qualys
SRV-1709,APP-PRODUCTION-0709,10.25.144.44,Windows Server 2019,Niamh Murphy,UAT,High,143981,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-03-03,2026-08-06,165,Yes,No,Low,872,In Progress,Deploy KB update,2026-08-19,Qualys
SRV-1710,DB-PRODUCTION-0710,10.10.83.177,RHEL 9,Laura Smith,Test,High,102921,CVE-2023-3519,Citrix ADC RCE,9.8,2026-05-01,2026-08-06,106,Yes,Yes,Low,1000,In Progress,Configuration fix,2026-09-05,Qualys
SRV-1711,API-PRODUCTION-0711,10.236.27.109,Ubuntu 22.04,Sarah OBrien,Test,High,166732,CVE-2021-44228,Log4Shell,10.0,2026-04-18,2026-07-24,119,Yes,Yes,Low,1000,Mitigated,Apply vendor patch,2026-08-26,Qualys
SRV-1712,FILE-PRODUCTION-0712,10.161.206.135,RHEL 8,David Walsh,Test,High,309403,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-07-16,2026-08-14,30,Yes,No,High,914,In Progress,Upgrade package,2026-10-01,Qualys
SRV-1713,API-PRODUCTION-0713,10.37.75.134,Ubuntu 22.04,Emma Kelly,Dev,High,372304,CVE-2021-44228,Log4Shell,10.0,2026-05-24,2026-07-27,83,Yes,No,Medium,997,Open,Upgrade package,2026-10-14,Qualys
SRV-1714,FILE-PRODUCTION-0714,10.82.107.46,Windows Server 2019,Niamh Murphy,Production,Medium,102937,CVE-2021-44228,Log4Shell,10.0,2026-07-11,2026-08-10,35,Yes,Yes,High,1000,Mitigated,Apply vendor patch,2026-09-19,Qualys
SRV-1715,APP-PRODUCTION-0715,10.90.163.144,Windows Server 2019,Aoife Ryan,Production,High,200999,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-07-30,2026-08-01,16,Yes,No,Medium,906,Mitigated,Upgrade package,2026-09-08,Qualys
SRV-1716,APP-PRODUCTION-0716,10.152.40.27,Ubuntu 22.04,Emma Kelly,Dev,Medium,193493,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-06-10,2026-07-29,66,Yes,Yes,High,769,Mitigated,Configuration fix,2026-09-06,Qualys
SRV-1717,API-UAT-0717,10.54.44.1,Windows Server 2019,Emma Kelly,Production,Medium,176803,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-03-16,2026-07-27,152,Yes,Yes,Medium,735,Open,Upgrade package,2026-08-20,Qualys
SRV-1718,FILE-UAT-0718,10.78.129.195,Windows Server 2016,Emma Kelly,Test,Critical,297818,CVE-2020-1472,Zerologon,10.0,2026-04-24,2026-08-02,113,No,No,Medium,1000,In Progress,Upgrade package,2026-09-18,Qualys
SRV-1719,DB-PRODUCTION-0719,10.216.112.144,RHEL 8,Niamh Murphy,Dev,Medium,163040,CVE-2020-1472,Zerologon,10.0,2026-06-21,2026-07-16,55,No,No,High,971,Open,Upgrade package,2026-10-09,Qualys
SRV-1720,APP-PRODUCTION-0720,10.98.96.46,Ubuntu 22.04,John Murphy,UAT,Medium,331777,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-05-18,2026-07-23,89,Yes,Yes,High,884,Mitigated,Upgrade package,2026-09-06,Qualys
SRV-1721,API-UAT-0721,10.9.166.71,Ubuntu 22.04,Niamh Murphy,Test,Medium,123025,CVE-2020-1472,Zerologon,10.0,2026-06-11,2026-07-30,65,Yes,No,Low,951,Open,Apply vendor patch,2026-10-10,Qualys
SRV-1722,FILE-PRODUCTION-0722,10.122.192.224,Ubuntu 22.04,Sean Kelly,Production,Medium,120024,CVE-2021-44228,Log4Shell,10.0,2026-03-12,2026-07-26,156,Yes,Yes,Low,1000,Mitigated,Deploy KB update,2026-09-30,Qualys
SRV-1723,WEB-PRODUCTION-0723,10.114.164.182,Windows Server 2016,Aoife Ryan,Production,Critical,385256,CVE-2021-44228,Log4Shell,10.0,2026-07-12,2026-08-13,34,Yes,Yes,Low,1000,Mitigated,Apply vendor patch,2026-09-06,Qualys
SRV-1724,APP-UAT-0724,10.133.4.241,Ubuntu 22.04,Patrick Doyle,Test,Medium,132235,CVE-2023-3519,Citrix ADC RCE,9.8,2026-05-25,2026-07-18,82,Yes,Yes,Low,1000,Open,Upgrade package,2026-08-21,Qualys
SRV-1725,API-UAT-0725,10.45.163.192,Windows Server 2016,Michael Byrne,Dev,High,393894,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-06-05,2026-07-27,71,Yes,Yes,Medium,885,In Progress,Apply vendor patch,2026-09-21,Qualys
SRV-1726,WEB-PRODUCTION-0726,10.82.152.161,Windows Server 2016,David Walsh,Production,Critical,214046,CVE-2024-3094,XZ Utils Backdoor Risk,8.8,2026-07-22,2026-08-10,24,Yes,No,High,923,Mitigated,Deploy KB update,2026-09-04,Qualys
SRV-1727,APP-UAT-0727,10.14.98.181,Windows Server 2022,David Walsh,Dev,Medium,173623,CVE-2023-3519,Citrix ADC RCE,9.8,2026-06-27,2026-07-23,49,Yes,No,High,1000,Open,Upgrade package,2026-10-11,Qualys
SRV-1728,FILE-UAT-0728,10.24.126.91,RHEL 9,Aoife Ryan,Dev,Critical,374225,CVE-2023-23397,Outlook Privilege Escalation,9.1,2026-05-31,2026-08-07,76,No,Yes,High,949,Mitigated,Configuration fix,2026-08-25,Qualys
SRV-1729,DB-PRODUCTION-0729,10.88.180.248,RHEL 9,Sean Kelly,Dev,High,147583,CVE-2023-44487,HTTP/2 Rapid Reset DoS,7.5,2026-02-16,2026-08-02,180,Yes,No,High,744,In Progress,Upgrade package,2026-08-18,Qualys
SRV-1730,APP-UAT-0730,10.151.83.96,RHEL 9,Patrick Doyle,Production,High,269015,CVE-2020-1472,Zerologon,10.0,2026-03-06,2026-08-10,162,Yes,No,High,1000,Open,Configuration fix,2026-09-15,Qualys
